text,label,source
صدر قرار بتعيين القائد السابق لمجموعة القوات الروسية في سوريا الفريق أول، أندريه كورتاكوف، رئيسا للإدارة العسكرية السياسية العامة في الجيش الروسي، ونائبا لوزير الدفاع الروسي.,1,arabic.rt.com
"أعلنت وزارة الدفاع القطرية، اليوم الثلاثاء، عن وصول الدفعة الخامسة من القوات التركية، في خطوة تشير لاستمرار تعنت الدوحة مع مطالب دول ""المقاطعة"" ومنها إغلاق القاعدة التركية.",1,arabic.rt.com
احتضنت قاعة ساتشي في العاصمة البريطانية لندن معرضا للصور الذاتية تحت عنوان “من السيلفي إلى التعبير الذاتي”.,1,arabic.euronews.com
"عثر مسؤولون في قسم شرطة ""إيلي"" في مدينة لاس فيغاس الأمريكية، على سجين مدان بالإعدام يدعى سكوت ريموند دوزير (48 عاما)، مذبوحا داخل زنزانته.",1,arabic.rt.com
نفى عادل حيدري، محامي الرئيس الإيراني السابق محمود أحمدي نجاد، الأنباء التي وردت في وسائل إعلام حول اعتقال موكله لدعمه الاحتجاجات في مدن البلاد.,1,arabic.rt.com
"تناولت الصحف الفلسطينية الصادرة اليوم الحملة الإسرائيلية على الرئيس الفلسطيني ياسر عرفات وحصاره في مدينة رام الله في ظل صمت عربي، وشبهت ما يحدث بحصاره في بيروت عام 1982م, ومؤكدة أن الحساب بين شارون وعرفات ثأر قديم.",1,aljazeera.net
عثر فجر اليوم الأربعاء على جثة ناشط سياسي من كردستان إيران، عند حدود قضاء بنجوين على بعد نحو مائة كيلومتر عن مدينة السليمانية بكردستان العراق.,1,arabic.rt.com
فريق من الباحثين يقول إن بوسع قراصنة أن يفتحوا عن بُعد سيارات فولكسفاغن المباعة منذ عام 1995، أي نحو 100 مليون سيارة.,1,bbc.com
"خبير ألماني يكشف لقناةzdf  عن رقم مهول نهبته فرنسا من الجزائر قدره 2200 مليار يورو، وتعطيل لمشاريع ضخمة في البلاد.
",0,misbar
أمهلت الحكومة الإيرانية الغرب شهرا واحدا لقبول مقترحاتها بشأن برنامجها النووي التي جاءت ردا على خطة الأمم المتحدة للتعامل مع هذا الملف.,1,bbc.com
"أوصت ناتاليا بوكلونسكايا النائب في ""الدوما"" الروسي سلطات كييف بالتسليم بهوية القرم وعائديتها لروسيا، مشيرة إلى أن قرار القرم العودة جاء ردا على الانقلاب على السلطة في كييف.",1,arabic.rt.com
ورد في تقرير عن مكتب المحاسبة الحكومي الأمريكي (GAO)، أنه تقرر إعادة إطلاق برنامج رؤوس W78 النووية الحرارية العام المقبل، ليستمر العمل به حتى 2041.,1,arabic.rt.com
لأول مرة قام الرئيس جمال عبد الناصر بحضور حفل زفاف فتاة  يتمية ارسلت له رسالة لكى يحضر فرحها فخافت من أهل عريسها أن ينظروا إليها لأنها بدون عزوة مما جعلها تقبل على هذا الأمر وبالفعل ذهب عبد الناصر ومعه شيخ الأزهر لعقد القران .,0,misbar
"رسوم متحركة على يوتيوب تدفع الاطفال إلى الإنتحارانتهوا لاطفالكم من يوتيوب!!😥
امهات تحذر من دمية جديدة اسمها مومو،تظهر في منتصف فيديوهات رسوم متحركة على اليوتيوب وليس في اولها حتى لا ينتبه الاهل لوجودها،
تطلب من الاطفال ايذاء وقتل انفسهم وعائلاتهم، مثل اشعال الغاز عندما ينام الجميع، وتهدد الطفل بالقتل في الليل اذا لم ينفذ طلباتها او اذا حاول اخبار اهله عنها، 
سجلت بعض الحوادث في مختلف انحاء العالم، وتدعو السلطات الى مرلقبة كل ما يشاهده الاطفال، وعدم تركهم بمفردهم عند استخدامهم الانترنت.",0,fatabyyano
كشفت دراسة أجراها علماء جامعة كينت الأمريكية أن حساسية الضوء في نواة التأقلم الدماغية تنخفض لدى الثدييات عند التقدم في العمر.,1,arabic.rt.com
"شاب يقرأ القرآن في برنامج المواهب البريطانية وتأثر الحاضرين
اقسم بالله العظيم آجمل فيديو ممكن تسمعه ماشاء الله😍❤️",0,fatabyyano
"ديزموند توتو ينتقد صمت سان سو تشي
	ما زالت الأصوات تتعالى للمطالبة بوقف عمليات الاضطهاد التي يتعرض لها مسلمو الروهينغا في ميانمار. فبعد دعوة ملالا",1,arabic.euronews.com
"محاولة اغتيال الامام ماهر المعيقلي امام الحرم 
فضيلة الامام لم يكن داخل السيارة
الحمد لله علي نجاته",0,misbar
"تطرق معهد واشنطن لدراسات الشرق الأوسط إلى تجربة إطلاق الإيرانيين صواريخ منظومة الدفاع الجوي الروسية ""إس- 300""، مشيرا إلى أنهم بذلك تجهزوا بنظام وصفه بالهائل.",1,arabic.rt.com
قام مهندسو البحرية الروسية بتصنيع روبوت بحري متعدد المهام، من شأنه محاكاة الغواصات في القيام بشتى أنواع المناورات البحرية.,1,arabic.rt.com
تجددت مساء الثلاثاء الاحتجاجات في عدد من المناطق في الأردن.,1,arabic.rt.com
تأهل الروسي نيكولاي دافيدينكو المصنف السادس الى الدور ربع النهائي لبطولة استراليا المفتوحة بالتنس، أولى البطولات الأربع الكبرى، وذلك بفوزه على الإسباني فرناندو فرداسكو التاسع في المباراة التي جرت بينهما يوم الإثنين 25 يناير/كانون الثاني في ملبورن. وسيواجه دافيدينكو الذي يبحث عن أول لقب له في بطولات الجائزة الكبرى، المصنف الأول عالميا السويسري روجيه فيدرر.,1,arabic.rt.com
فولكسفاغن، أكبر شركة لصناعة السيارات في العالم من حيث المبيعات، تعلن عن خطة لإنتاج 80 طرازا من السيارات الكهربائية الجديدة.,1,bbc.com
"عاجل إيقاف الحكم الجزائري  مصطفي غربال بتهمه الرشوة في نهائي دوري أبطال إفريقيا
هو ايه حكاية حكام الجزائر  مع الاهلي في النهائيات الإفريقية",0,misbar
الالماني نيكو روسبيرغ سائق فريق مرسيدس يفوز بسباق النمسا للفورمولا واحد، ويوسع تصدره لقائمة بطولة العالم الى 29 نقطة مقابل رفيقه في الفريق البريطاني لويس هاملتون.,1,bbc.com
طرد مقاتلين موالين لقوات حفتر من حاجز أمني قريب من العاصمة طرابلس,1,arabic.euronews.com
"يلقي كتاب ""جمال عبد الناصر من القرية إلى الوطن العربي الكبير 1918-1970"" الضوء على حياة الرئيس المصري الراحل وتوجهه النضالي منذ طفولته وثقافته وقراءاته، ويتزامن صدوره مع الذكرى التاسعة والخمسين لثورة 23 يوليو/تموز.",1,aljazeera.net
"نشرت وكالة الفضاء الأمريكية ""ناسا"" صورة لسحب ""عالية الارتفاع"" غريبة على الحزام الشمالي المعتدل لكوكب المشتري.",1,arabic.rt.com
"احيت عائلة عميد الاسرى الفلسطينيين نائل البرغوثي مناسبة ""يوم الاسير الفلسطيني"" وسط مطالبات حثيثة لاطلاق سراحه وزملائه المعتقلين من السجون والمعتقلاتِ الاسرائيلية.",1,arabic.rt.com
"تقول ندين الخالدي وهي لاجئة عراقية في السويد حيث أسست فرقة موسيقية أسمتها ""طربند"" أنها لا حظت وهي تعيد إحياء بعض الأغاني التراثية في العراق ومصر أن هنالك لغة ذكورية حاضرة حتى في أغاني الحب التي يؤديها الرجال.",1,bbc.com
"أعلنت موسكو عن نيتها تزويد المكسيك بطائرات مدنية من طراز "" سوخوي سوبرجت 100"" خلال عامي 2017-2018.",1,arabic.rt.com
"عين الجناح المنشق عن ""حزب الجبهة الشعبية"" في ساحل العاج رئيس البلاد السابق لوران غباغبو زعيما له، رغم ملاحقة المحكمة الجنائية الدولية له بجرائم ضد الإنسانية.",1,arabic.rt.com
"بعد أشهر من انطلاق لعبة ""مرعبة"" عبر ""واتس آب"" حول العالم، وصل ما يسمى بـ ""تحدي مومو"" إلى مقاطع فيديوهات الأطفال على ""يوتيوب""، الذي نفى تلقيه ""أي دليل حديث"" على مقاطع الفيديو هذه.",1,arabic.rt.com
أحرز التونسي وهبي الخزري هدفا رائعا، ونادر الحصول في الدوريات الكبيرة على مستوى العالم، خلال مباراة فريقه سندرلاند مع ويست هام يونايتد، ضمن الجولة الـ33 للبريميرليغ، أمس السبت.,1,arabic.rt.com
رئيس بعثة المفوضية العليا لحقوق الانسان لدى الامم المتحدة يعلن اليوم في تونس ان 219 شخصا قتلوا و510 آخرين اصيبوا بجروح في اعمال العنف التي ادت الى سقوط الرئيس التونسي زين العابدين بن علي.,1,bbc.com
قال محامى الإخوان المسلمين بمصر إنّ السلطات صعدت العام الماضي بشكل متزايد تجاه الجماعة، واعتقلت 7588 من قياداتها وأعضائها. واشتكى الإخوان حملة اعتقالات وتوقيفات كبيرة الشهرين الماضي والحالي عقب العدوان على غزة وخروج عشرات المظاهرات نظمتها الجماعة بكل المحافظات.,1,aljazeera.net
"انباء عن ..نجاح مصل مصري في علاج فيرس “كروونا” بالصين
اعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل المصرى التى قدمته الد كتورة هالة وزيرة الصحة المصرية الى وزارة الصحة الصينية لعلاج فيروس كرونا  والذى اثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم لتعلن الصين ان العلماء الاطباء المصرين اثبتوا للعالم اجمع انهم هم صناع الحياة واصبح حق ابتكار المصل مصرى 100 % ليصل تصديرة الى كل دول العالم
وكان ذلك بالاسعار التى تحددها وزارة الصحة المصرية مما سيكون طفرة اقتصادية في تاريخ الطب المصري",0,misbar
"حبس رواد منتزه بمقاطعة يو نان، جنوب شرقي الصين، أنفاسهم بعد قيام فيل ""خفيف الظل"" باللهو بسياراتهم الواقفة على حافة الطريق، من دون أن يلحق بها أضرارا بالغة.",1,arabic.rt.com
"حذرت مجلة ""الإيكونوميست"" من أن الخسائر، التي تعرض لها ""داعش"" لم تضع نهاية للتنظيم الإرهابي وقالت إن التنظيم نجح في تخزين ملايين الدولارات التي ستساعده على تنفيذ مخططاته.",1,arabic.rt.com
شاهد دونالد ترامب يخاف من صوت “الله أكبر”,0,fatabyyano
أكدت القيادة العسكرية الأمريكية في إفريقيا (أفريكوم)، أن المغرب طلب مؤخرا 222 دبابة من طراز أبرامز M1A1 في إطار التحديثات العسكرية المتواصلة منذ 2016.,1,arabic.rt.com
"صحيفة يني شفق التركية: القوات التركية أخلت النقاط الأربع التي أقامتها حديثاً بمحيط سراقب مع سيطرة النظام على المدينة.
",0,misbar
طالبت موسكو بمحاسبة كل من شارك أو تورط في اغتيال السفير الروسي في تركيا، أندريه كارلوف، وفقا للقواعد القانونية السارية المفعول.,1,arabic.rt.com
هذا هو رئيس الهند (من الهندوس) اللي قبل فتره وجيزة، أمر الهندوسيين، بهدم مساجد المسلمين  وطردهم من الهند، واليوم سبحان الله تعالي أعترف الآن ان هذا الوباء جند من جنود الله، وأعترف أمام شعبه انه أخطأ في اعتداؤه علي المسلمين. وقال الدين الاسلام هو الدين الصحيح ويجب أن نعترف به!,0,misbar
تمكن باحثون من جامعة كاليفورنيا في لوس أنجلس من تحسين مواصفات معدن بواسطة جسيمات متناهية الصغر من الخزفيات.,1,arabic.rt.com
"الأمم المتحدة تحذر من أن 20 ألف سوري يواجهون نقصا حادا في الغذاء بمدينة دير الزور، حيث يشن تنظيم ""الدولة الإسلامية"" حملة ضد المناطق الخاضعة لسيطرة الحكومة.",1,bbc.com
قبل ستة أشهر من الانتخابات الرئاسية، تخشى فرنسا من ارتدادات نزعة الانكفاء على الذات التي تجتاح أوروبا؛ فالأمر لم يعد مجرد فكرة مقلقة بعد نتائج الانتخابات والاستفتاءات في أوروبا وأميركا.,1,aljazeera.net
تعطلت حركة النقل الجوي في مطار بروكسل، صباح الخميس 15 يونيو/حزيران، بعد أن أغلقته السلطات جراء اندلاع حريق فيه.,1,arabic.rt.com
الصحف البريطانية الصادرة صباح الثلاثاء تتناول تطورات الأوضاع في سورية، وتعليق عضوية النائبة في الكنيست حنين الزعبي، وباخرة الكرامة المبحرة إلى قطاع غزة.,1,bbc.com
"مجموعة دليس للألبان في تونس، تُصدر معقماً لليدين ضمن متوجاتها.
",0,misbar
"الرئيس محمود عباس يجري مكالمة تسربت إلى الإعلام الإسرائيلي وذلك بعد اتفاقية التطبيع الإمارتية ويشكر فيها ولي عهد أبوظبي محمد بن زايد على جهوده.
",0,misbar
"عقد عدد من مسؤولي ""قافلة شريان الحياة 3"" لقاءات مع المنظمات الإنسانية في قطاع غزة ، كما التقوا رئيس الحكومة المقالة اسماعيل هنية يوم 7 يناير/كانون الثاني وذلك بالتزامن مع افراغ القافلة لمساعداتها.",1,arabic.rt.com
أفادت وسائل إعلام بأن حرس الحدود السعودي أنقذ سائحا أمريكيا أصيب بوعكة صحية خلال رحلة بحرية على متن سفينة سياحية في البحر الأحمر.,1,arabic.rt.com
عرف وزير الدفاع الإسرائيلي المستقيل، أفيغدور ليبرمان بمواقفه المثيرة للجدل طيلة تاريخه السياسي، وهو لم يتورع عن قول ما لا يقال، خارقا بذلك أبسط الأعراف الدبلوماسية.,1,arabic.rt.com
"عاجل مصر تتوصل لعلاج فيروس كورونا.
تعرضت للشتائم والتريقه من عدد من المصريين في الداخل والخارج وبعض العرب في الدول العربية والاخوان لما قلت مصر قوية ومصر قادرة على انتاج عقار لعلاج فيروس كورونا البعض اعتبرني بهرج والبعض الاخر قال ليا بلاش تزيف الحقتيق وبلاش الشو الاعلامي والبعض طالبني بالافصاح عن نصدري ولما افصحت شتموني لاني قلت مصر هتنتج وتوصلت لعلاج كورونالم يدافع عني الا الله ثم الدكتوره اماني الموجي الكاتبة الصحفية ورئيس مجلس اداره جريده السوق العربية والتي قالت بكل صدق ان الخبر صحيح فمصر قادره
 الحمد لله ياساده لقد توصلت مصر لعلاج فيروس كورونا ريمد سيفر هذا العقار لعلاج الفيروس ولقد قامت اربعه شركات مصريه بانتاجه وستقوم بتوريده لوزاره الصحه والتي تتو لي الاعلان عنه وطرحه في الاسواق خلال ايام وسيكون بسعر مناسب علشان الغلابه وبتعليمات من الرئيس السيسي نفسه الحمد لله مصر قادره علي تحدي المستحيل علشان مواطنيها الحمد لله لقد نصرني الله والخبر مش فنكوش وشكرا لشركات الدواء الوطنيه فا لمنتج مصري بامتياز تحيا مصر",0,fatabyyano
في مقدمة المواضيع التي اثارت اهتمام نشطاء مواقع التواصل الاجتماعي تعرض طفلٍ في السعودية للضرب من قبل معلمه. أما في مصر اهتم المغردون بالإفراج عن مجموعة من النشطاء السياسيين، وأيضاً بخطأ مطبعي استبدل قناة السويس بقناة بانما!,1,bbc.com
تمكن علماء من جامعة طوكيو من تطوير تقنيات ذكاء اصطناعي لحماية الناس من أخطار الكوارث المختلفة.,1,arabic.rt.com
"التنين ظهر في موديه اليوم

ياشباب شكلها من قيام الساعه",0,fatabyyano
"كشف صحفي في مقابلة خص بها RT عن حقيقة مانشرته صحيفة ""واشنطن بوست"" حول توجه الرئيس دونالد ترامب لإغلاق البرنامج السري لوكالة الاستخبارات المركزية لتسليح المعارضة السورية.",1,arabic.rt.com
"تناولت الصحف الفرنسية الصادرة اليوم الاثنين نتائج استطلاع للرأي أظهر أن الرئيس الفرنسي الأسبق ميتران هو أكثر رؤساء الجمهورية الخامسة شعبية, كما توقفت عند تداعيات قطع روسيا إمدادات الغاز عن أوكرانيا على أوروبا, فضلا عن حديثها عن التحدي الجديد للرئيس الإيراني.",1,aljazeera.net
أجمعت ردود الفعل الدولية على شعور متزايد بالقلق لما يجري في مصر مع دعوات لسرعة العودة إلى المسار الديمقراطي وحث جميع الأطراف على ضبط النفس والمصالحة.,1,aljazeera.net
#إسرائيل عديد إصاباتهم وصل لـ٢.٧٠٠ و مسوين أعتصام جماهيري غفير لرجال الحسبة اليهود الحريديم في قدس و اورشليم يتحدون به قرار حكومة اسرائيل في الحجر الصحي ومنع التجوال رافعين شعار التوكل على الله حق التوكل اما فرج من الله واما عقاب يظهر ذنوبهم بإذن الله، ادعولهم تظهر ذنوبهم.,0,misbar
صور التقطها ناشطون وإعلاميون في مركز حلب الإعلامي بسوريا تظهر مفارقات قاسية في احتفال الأطفال بعيد الأضحى في مناطق الصراع.,1,bbc.com
رئيس مجلس الامن الوطني الايراني، علي شمخاني، يعلن اثناء زيارة للعاصمة اللبنانية، أن إيران ستقدم منحة عسكرية للجيش اللبناني.,1,bbc.com
"تواردت تقارير الجمعة، عن اكتشاف موقعين يضمان مقابر جماعية، يُعتقد أنها تضم جثث عشرات القتلى، تعرضوا لعمليات ""إعدام جماعية"" على أيدي مسلحي تنظيم ""الدولة الإسلامية في العراق والشام""، بالإضافة إلى قيام القوات الحكومية بقتل عشرات آخرين من السجناء السُنة ""بدم بارد""، في عدد من المدن العراقية.",1,arabic.cnn.com
قام فريق فنربخشة التركي، بنشر تعليمات لمشجعي الفريق الذين سيرافقونه إلى مدينة كراسنودار الروسية، لتشجيعه في مواجهة فريقها في ذهاب الدوري الأوربي لكرة القدم.,1,arabic.rt.com
أخفقت الروسية آنا بلينكوفا في تخطي حاجز الدور الأول من دورة باشتاد السويدية الدولية للتنس، البالغ مجموع جوائزها نحو 538 ألف دولار.,1,arabic.rt.com
"قررت محكمة عسكرية بالقاهرة إحالة 14 متهما في قضية "" مذبحة الفرافرة"" الإرهابية إلى المفتي بعد أن حكمت بإعدامهم. ومن بين المحكوم عليهم هناك 12 شخصا فارا من العدالة.",1,arabic.rt.com
"طائرة اختفت في مثلث برمودا ثم عادت بعد 35 عام.. شاهد ماذا وجدوا داخلها !!
ظهور طائرة بعد 35 عاماً على اختفائها، وكان ركابها وطاقهما قد تحولوا إلى هياكل عظمية.
",0,misbar
"المنح الالهية تتوالى على مصر، الكشف عن بحر من الغاز في مصر باحتياطي 200 تريليون قدم مكعب، مصر ستصبح دولة نفطية عظمى.
",0,misbar
"قال رئيس الجمهورية اللبناني ميشال عون، اليوم الاثنين، إن مسألة قطع التمويل الأمريكي عن ""الأونروا"" سيتم التطرق إليها، خلال كلمته التي سيلقيها أمام البرلمان الأوروبي.",1,arabic.rt.com
عبر الكرملين عن دهشته من اتهامات جديدة وجهتها وزارة الدفاع الدنماركية إلى روسيا بالوقوف وراء هجمات إلكترونية على نظام البريد الإلكتروني لموظفي الوزارة.,1,arabic.rt.com
أفادت الأنباء الواردة من العراق بمقتل 24 شخصا في تفجير انتحاري استهدف مجلس عزاء في الموصل بمحافظة نينوى شمالي البلاد.,1,bbc.com
أكد قسم الإعلام والصحافة في وزارة الخارجية الروسية احتجاز مواطنين أمريكيين اثنين في نوفوروسيسك، بسبب اجتيازهما حدود البلاد على نحو غير شرعي.,1,arabic.rt.com
"الزجاجة التي ظهرت خلف رئيس النظام السوري بشار الأسد، أثناء خطابٍ متلفزٍ له، مصنوعة من رمال بحيرة طبريا ومملوءة بمائها، وتعود قصتها إلى حرب عام 1973.
",0,misbar
"أطلق نشطاء فلسطينيون من قطاع غزة مساء السبت حملة ميدانية وإلكترونية للتعريف بمشروع ""ريمكس فلسطين""، الذي أطلقته شبكة الجزيرة الإعلامية قبل عام للتعريف بالقضية الفلسطينية.",1,aljazeera.net
"الجيش العراقي يتقدم في الموصل
	وسط الدمار والخراب الذي حلّ بمدينة الموصل، تواصل القوات العراقية تقدمها للقضاء على ما يسمى بتنظيم الدولة الإسلامية،",1,arabic.euronews.com
ضبطت قوات الأمن المصرية 47 شخصا من المشتبه فيهم والهاربين من الأحكام القضائية بمدينة العريش في محافظة شمال سيناء، بينهم متهمون بالهجوم على قسم شرطة بالعريش، وآخرون بتفجير محطات تمد الغاز إلى الأردن وإسرائيل.,1,aljazeera.net
"يقول بيل جيتس في التغريدة أدناه:
لا اريد رؤية أي تغريدة كراهية ضد المسلمين لذبح الحيوانات. مليون حيوان يذبح كل يوم في كنتاكي وماكدونلد وبرجركنج لاطعام الأثرياء وتحقيق الأرباح. خلال العيد يضحي المسلمون بالحيوانات لاطعام الفقراء مجانا",0,misbar
ترحيل ستة مصريين وتونسيا يُشتبه بصلتهم بجماعات إسلامية من ماليزيا,1,arabic.euronews.com
محكمة هندية تدين 24 شخصا بالتورط في واحدة من أشرس الهجمات التي ارتُكبت ضد المسلمين عام 2002، في مقاطعة غوجارات.,1,bbc.com
قرر رئيس الوزراء المصري د. عصام شرف تجميد نشاط محافظ قنا اللواء عماد شحاتة ميخائيل إثر احتجاجات شعبية تطالب بإقالته تسببت في توقف حركة القطارات بين القاهرة والمحافظة، لكن تلك الحركة عادت اليوم عقب إعلان قرار التجميد.,1,aljazeera.net
"مارك زوكربيرغ يصف زوجته بغير الجميلة، لكنها تتمتع بجمال داخلي وهو ما سيبقى مهما تقدم بهما العمر.
",0,misbar
عشرات الأسر الفقيرة بحلب تحاول التعايش مع واقعها بهذا الحي، في ظل حرب تدور رحاها بالمدينة منذ أكثر من ثلاثة أعوام، وسط غياب شبه تام لأساسيات الحياة.,1,aljazeera.net
صرح نائب وزير الخارجية الروسي ميخائيل بوغدانوف بأن دمشق ستسلم اليوم أو غدا إلى الأمم المتحدة قوائم ممثليها في اللجنة الدستورية، مشيرا إلى ضرورة إطلاق عمل هذه اللجنة بأسرع وقت ممكن.,1,arabic.rt.com
"تمكن الجيش السوري الأربعاء 14 ديسمبر/كانون الأول من إبعاد مسلحي ""داعش"" عن المرتفعات في محيط مطار التيفور العسكري بالقرب من تدمر السورية.",1,arabic.rt.com
قرر الجهاز الفني لنادي الزمالك المصري بقيادة حسام حسن استبعاد الظهير الأيمن حازم إمام من مباراة الفريق أمام الإنتاج الحربي غدا الأربعاء، بعدما تغيب اللاعب عن مران الفريق دون الحصول على إذن.,1,aljazeera.net
"قال وزير الدفاع الفرنسي جان ايف لودريان إن ""داعش"" يستخدم الأراضي السورية لتدريب إرهابيين لشن هجمات في أوروبا، مضيفا أن الطيران الفرنسي سيستهدف مواقع التنظيم في الأسابيع المقبلة.",1,arabic.rt.com
تقدم قاضي بمذكرة قضائية ضد محام يتهمه فيها بالتعدي عليه برفع الحذاء، أثناء نظر إحدى الجلسات في محكمة استئناف جنوب محافظة المنيا بصعيد مصر.,1,arabic.rt.com
"عاااااجل...
الاتحاد الأوربي يرفع العقوبات الاقتصادية عن سوريا..",0,misbar
هاجم متظاهرون مقر قناة تلفزيونية لبنانية في بيروت، ليل الثلاثاء 14 فبراير/شباط، احتجاجا على برنامج قالوا إنه أهان رجل الدين الشيعي اللبناني موسى الصدر.,1,arabic.rt.com
"أعرب الطرف البريطاني عن غضبه إزاء تسريب واشنطن تفاصيل التحقيقات الجارية في ملابسات الهجوم الدموي الذي استهدف ملعب ""مانشستر أرينا""، بما في ذلك اسم المشتبه به في تنفيذ الاعتداء.",1,arabic.rt.com
"افتتح متحف ""Le Domaine de Muy"" مؤخراً في منطقة ميو، جنوب فرنسا. ويحوي المتحف المفتوح 34 عملاً فنياً ضخماً، قدمها عدد من أبرز فناني العصر الحديث.",1,arabic.cnn.com
اختار متحف التاريخ الطبيعي البريطاني الفائزين، في واحدة من أكبر المسابقاة الدولية للتصوير، مصور العام للحياة البرية-2018.,1,arabic.rt.com
ناقش مجلس الأمن الروسي الجمعة 26 ديسمبر/كانون الأول حيثيات ما توصلت إليه مجموعة الاتصال الخاصة بتسوية الأزمة الأوكرانية في اجتماعها الأخير في العاصمة البيلاروسية مينسك.,1,arabic.rt.com
رجل يمر من أمام المرآة ولم يظهر له انعكاس جن بلا شك,0,fatabyyano
"-البروفيسور الإسرائيلي موشيه شارون يلقي محاضرة في جامعة بن غوريون في إسرائيل وقد فاجأ الجميع بقوله أن الإسلام هو الدين الصحيح .. 
وقال بالعربية (وهو يعلو ولا يعلى عليه) وأنه آخر الديانات ومن اعتنقه فهو محظوظ لأنه على الحق. 
يستحق المشاهدة والنشر.",0,misbar
اكتشف لص بعد سرقته لسيارة ان طفلا في داخلها فعاد بالسيارة الى المكان الذي سرقها منه ليجد الوالدين مذعورين فوبخهما على ترك ابنيهما دون رقابة ثم اخذ السيارة ثانية وهرب 😊😊,0,misbar
أفادت صحيفة ذا صن البريطانية، بأن نادي برشلونة الإسباني توصل إلى اتفاق لضم الدولي الفرنسي عثمان ديمبيلي، لاعب بوروسيا دورتموند الألماني، مقابل 120 مليون يورو.,1,arabic.rt.com
طائرات حربية اسرائيلية تقصف فجر الأحد موقعا عسكريا لكتائب عز الدين القسام الجناح العسكري لحركة حماس في بلدة بيت لاهيا شمالي قطاع غزة.,1,bbc.com
اعتذر المهاجم الروماني أدريان موتو لمشجعي فريق تشيلسي الإنجليزي لكرة القدم الذي أنهى عقد موتو بعد أن أثبتت الفحوصات تعاطيه للكوكايين. وقرر الاتحاد الإنجليزي من جانبه إيقاف اللاعب سبعة أشهر.,1,aljazeera.net
سيواصل الاتحاد الأوروبي دعم المعارضة السورية واللجنة العليا للمفاوضات كوفد إلى لقاءات التفاوض السورية في جنيف برعاية الأمم المتحدة.,1,arabic.rt.com
الأهوار العراقية ومدن تاريخية تدرج في قائمة منظمة الأمم المتحدة للتربية والعلوم والثقافة للتراث العالمي. نلقي الضوء هنا على قائمة اليونسكو وأهوار العراق.,1,bbc.com
مضى عامان على حصار الأحياء القديمة في حمص، بعد اندلاع الثورة السورية، حيث قدمت حمص الكثير من التضحيات من أجل نجاح تلك الثورة.,1,aljazeera.net
لقي 21 شخصا مصرعهم وجُرح عشرة آخرون في اشتباك مسلح وقع بين جماعتين في عرس مساء أمس الأحد بولاية باغلان (شمالي أفغانستان).,1,aljazeera.net
أسلام أغنى رجل في العالم الأمريكي جون فرد من يملك 19 قناة أمريكية ودخول الإيمان في قلبة ودموع الفرح والسرور على قلبه اللهم ثبته على دينك ❤,0,fatabyyano
دعوة في بلجيكا لزوجات السياسيين بالإضراب عن ممارسة الجنس مع أزواجهن كوسيلة للضغط عليهم للإسراع بتشكيل حكومة ائتلافية.,1,bbc.com
تحتضن مقاطعة كينت، ببريطانيا، كنيسة صغيرة، تعد موطنا لأحد أكبر مجموعات العظام والجماجم البشرية في البلاد.,1,arabic.rt.com
كشف مدير الإدارة العامة للتحريات والمباحث الجنائية في دبي، جمال سالم الجلاف، عن اعتماد الإمارة لخطة تطويرية متكاملة تتضمن تحويل مئات المساكن إلى بيوت ذكية.,1,arabic.rt.com
البيت الأبيض ينتقد استقبال روسيا للرئيس السوري بشار الأسد في موسكو الثلاثاء، ويعتبره متناقضا مع موقف روسيا بشأن الانتقال السياسي في سوريا.,1,bbc.com
قدمت ناشطات سعوديات معتقلات منذ أكثر من عام لوائح دفاعهن خلال جلسة محاكمة الأربعاء، بدعوى تعرضهن للتعذيب والتحرش الجنسي خلال التحقيق معهن في حبسهن.,1,arabic.rt.com
شددت الحكومة الروسية من قواعدها المتعلقة بتجارة وحيازة الأسلحة النارية، عقب إضافة فقرة على القانون ذي الصلة رقم 59، والذي يشرح كيفية حيازة الأسلحة بالنسبة للمواطنين.,1,arabic.rt.com
"هاجم ذوو الجندي الإسرائيلي الأسير لدى حماس منذ حرب على قطاع غزة عام 2014، وزير الدفاع الإسرائيلي أفيغدور ليبرمان ووصفوه بـ ""الضعيف والجبان"".",1,arabic.rt.com
يعود حنق الرئيس التركي رجب طيب أردوغان على روسيا إلى إفشال موسكو كل مخططات أنقرة في سوريا.,1,arabic.rt.com
الفيديو الذي حير العالم: “شجرة” تخترق “سيارة” وسط ذهول الجميع ممكن شي حد يفسر لينا هاد العجب,0,fatabyyano
قالت مصادر دبلوماسية إن الأمين العام لجامعة الدول العربية عمرو موسى سيقدم مشروعا لإقامة علاقات وثيقة بين العرب والأطراف الإقليمية المؤثرة كإيران وتركيا إلى القمة العربية المقرر عقدها الأسبوع المقبل في مدينة سرت الليبية.,1,aljazeera.net
الشرطة في ولاية آيوا الامريكية تقول إنها تمكنت من القاء القبض على مشتبه به في قتل 2 من رجالها في وقت متأخر من ليلة الثلاثاء عندما كانا جالسين في سيارتيهما.,1,bbc.com
